latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,confidence,version,bright_t31,frp,daynight
7.394,-68.498,327.7,1.4,1.2,2021-02-22,1520,T,76,6.0NRT,300.5,21.4,D
7.414,-68.674,354.9,1.3,1.1,2021-02-22,1520,T,97,6.0NRT,301.2,94.9,D
7.412,-68.662,320,1.3,1.1,2021-02-22,1520,T,49,6.0NRT,299.4,10.7,D
7.39,-68.517,321.3,1.4,1.2,2021-02-22,1520,T,14,6.0NRT,299.4,13.7,D
7.388,-68.505,347.3,1.4,1.2,2021-02-22,1520,T,93,6.0NRT,301,73,D
7.478,-69.227,318.7,1.2,1.1,2021-02-22,1520,T,55,6.0NRT,297.8,8.4,D
7.282,-68.304,323,1.4,1.2,2021-02-22,1520,T,69,6.0NRT,299.3,17.7,D
7.438,-70.372,326.2,1.1,1,2021-02-22,1520,T,75,6.0NRT,298.4,16.1,D
7.139,-68.686,324.6,1.3,1.1,2021-02-22,1520,T,66,6.0NRT,302.5,10,D
7.121,-68.701,328.7,1.3,1.1,2021-02-22,1520,T,75,6.0NRT,301.9,16.9,D
6.811,-67.084,316.7,1.8,1.3,2021-02-22,1520,T,31,6.0NRT,298,14.2,D
6.815,-67.089,317.3,1.8,1.3,2021-02-22,1520,T,18,6.0NRT,298.9,13.9,D
7.019,-68.498,323.3,1.4,1.2,2021-02-22,1520,T,50,6.0NRT,300.9,15.4,D
7.117,-69.216,320.9,1.2,1.1,2021-02-22,1520,T,59,6.0NRT,298.1,15.2,D
7.108,-69.217,334.4,1.2,1.1,2021-02-22,1520,T,82,6.0NRT,299.7,36.7,D
7.05,-69.312,318,1.2,1.1,2021-02-22,1520,T,28,6.0NRT,297.9,11.2,D
7.048,-69.301,323.7,1.2,1.1,2021-02-22,1520,T,67,6.0NRT,297.8,19.3,D
6.815,-67.838,331,1.6,1.2,2021-02-22,1520,T,80,6.0NRT,302.4,29.4,D
6.804,-67.839,328.3,1.6,1.2,2021-02-22,1520,T,77,6.0NRT,303,21.7,D
6.97,-69.118,326.5,1.3,1.1,2021-02-22,1520,T,72,6.0NRT,302.1,15.3,D
6.644,-67.266,332.5,1.7,1.3,2021-02-22,1520,T,61,6.0NRT,302.1,40.1,D
6.636,-67.273,341.2,1.7,1.3,2021-02-22,1520,T,86,6.0NRT,302.9,69.3,D
7.083,-70.76,319.4,1.1,1,2021-02-22,1520,T,40,6.0NRT,299.8,7.3,D
7.47,-73.514,318,1.1,1,2021-02-22,1520,T,67,6.0NRT,297.5,7.7,D
6.608,-68.889,323.8,1.3,1.1,2021-02-22,1520,T,41,6.0NRT,302,10.8,D
6.684,-69.723,333.9,1.2,1.1,2021-02-22,1520,T,82,6.0NRT,301.3,30.3,D
6.683,-69.712,327.1,1.2,1.1,2021-02-22,1520,T,73,6.0NRT,301.3,18.8,D
6.417,-68.008,333,1.5,1.2,2021-02-22,1520,T,58,6.0NRT,302.2,31.9,D
6.214,-67.155,331.5,1.8,1.3,2021-02-22,1520,T,82,6.0NRT,302.4,35.2,D
6.205,-67.173,327.3,1.8,1.3,2021-02-22,1520,T,51,6.0NRT,301.7,24.1,D
6.475,-69.299,323.5,1.3,1.1,2021-02-22,1520,T,42,6.0NRT,302.3,8.8,D
6.473,-69.288,330.3,1.3,1.1,2021-02-22,1520,T,76,6.0NRT,303.3,20.1,D
6.342,-69.163,342,1.3,1.1,2021-02-22,1520,T,88,6.0NRT,304.5,46,D
6.34,-69.151,331.9,1.3,1.1,2021-02-22,1520,T,73,6.0NRT,303,24.9,D
6.38,-69.478,337.8,1.2,1.1,2021-02-22,1520,T,85,6.0NRT,304.6,31.6,D
6.332,-69.164,330.2,1.3,1.1,2021-02-22,1520,T,76,6.0NRT,302.4,22.6,D
6.33,-69.153,322.6,1.3,1.1,2021-02-22,1520,T,48,6.0NRT,302.2,10.7,D
6.299,-68.954,353.2,1.3,1.1,2021-02-22,1520,T,96,6.0NRT,303.7,83.2,D
6.297,-68.943,334.2,1.3,1.1,2021-02-22,1520,T,82,6.0NRT,302.5,29.6,D
6.296,-68.931,325.3,1.3,1.1,2021-02-22,1520,T,51,6.0NRT,302.6,12.9,D
6.372,-69.491,348,1.2,1.1,2021-02-22,1520,T,93,6.0NRT,302.9,58.2,D
6.37,-69.48,381.8,1.2,1.1,2021-02-22,1520,T,100,6.0NRT,305.5,197.9,D
6.291,-68.968,343.3,1.3,1.1,2021-02-22,1520,T,90,6.0NRT,303.1,53.2,D
6.289,-68.956,342.5,1.3,1.1,2021-02-22,1520,T,89,6.0NRT,303.9,50.3,D
6.287,-68.944,330.7,1.3,1.1,2021-02-22,1520,T,78,6.0NRT,302.8,23.6,D
6.285,-68.932,324.4,1.3,1.1,2021-02-22,1520,T,59,6.0NRT,302.7,12.9,D
7.016,-74.127,323.7,1.1,1,2021-02-22,1520,T,76,6.0NRT,297.3,14.3,D
7.014,-74.117,320.1,1.1,1,2021-02-22,1520,T,72,6.0NRT,297.8,10,D
6.471,-70.554,366.2,1.1,1,2021-02-22,1520,T,100,6.0NRT,305.3,103,D
6.469,-70.545,349.8,1.1,1,2021-02-22,1520,T,94,6.0NRT,304.3,55.6,D
6.419,-70.696,322.3,1.1,1,2021-02-22,1520,T,64,6.0NRT,302.6,7.8,D
6.122,-68.721,322.3,1.4,1.2,2021-02-22,1520,T,51,6.0NRT,298.2,15.3,D
6.035,-68.754,324.2,1.4,1.2,2021-02-22,1520,T,11,6.0NRT,303.3,10.3,D
6.035,-68.829,327.4,1.4,1.2,2021-02-22,1520,T,60,6.0NRT,304.7,17.5,D
6.033,-68.817,327.4,1.4,1.2,2021-02-22,1520,T,59,6.0NRT,304.2,17.1,D
6.028,-68.78,326.4,1.4,1.2,2021-02-22,1520,T,51,6.0NRT,303.4,14.3,D
5.875,-67.783,332,1.6,1.3,2021-02-22,1520,T,66,6.0NRT,303.7,29.8,D
6.017,-68.782,346.6,1.4,1.2,2021-02-22,1520,T,92,6.0NRT,303.4,64.2,D
6.016,-68.769,327.9,1.4,1.2,2021-02-22,1520,T,61,6.0NRT,303.8,18.2,D
5.617,-66.282,317.2,2.1,1.4,2021-02-22,1520,T,31,6.0NRT,296.1,23,D
5.614,-66.262,317.2,2.2,1.4,2021-02-22,1520,T,22,6.0NRT,295.1,23.3,D
6.178,-70.636,322.5,1.1,1,2021-02-22,1520,T,65,6.0NRT,299.9,8.6,D
5.896,-70.405,339.8,1.1,1.1,2021-02-22,1520,T,87,6.0NRT,301.7,36.7,D
5.47,-67.764,325.5,1.7,1.3,2021-02-22,1520,T,41,6.0NRT,303,21.8,D
5.206,-66.09,313.2,2.3,1.5,2021-02-22,1520,T,29,6.0NRT,293.9,17.8,D
5.936,-71.038,326.7,1.1,1,2021-02-22,1520,T,74,6.0NRT,302,13.3,D
5.903,-71.253,320.7,1,1,2021-02-22,1520,T,46,6.0NRT,301.8,7,D
5.877,-71.386,320.2,1,1,2021-02-22,1520,T,54,6.0NRT,300.6,6.5,D
4.958,-65.418,314.1,2.6,1.5,2021-02-22,1520,T,22,6.0NRT,293,25.6,D
5.755,-70.886,328.4,1.1,1,2021-02-22,1520,T,76,6.0NRT,301.5,14.5,D
5.746,-70.888,335.2,1.1,1,2021-02-22,1520,T,79,6.0NRT,302.5,25,D
5.581,-70.085,327,1.2,1.1,2021-02-22,1520,T,74,6.0NRT,300.1,17.8,D
5.579,-70.075,327.2,1.2,1.1,2021-02-22,1520,T,74,6.0NRT,300,19.1,D
5.685,-70.844,325.5,1.1,1,2021-02-22,1520,T,62,6.0NRT,302.3,12.5,D
5.117,-67.933,322.2,1.6,1.3,2021-02-22,1520,T,69,6.0NRT,298.2,20.4,D
5.568,-70.926,340,1.1,1,2021-02-22,1520,T,88,6.0NRT,297.5,38.2,D
5.566,-70.917,357.1,1.1,1,2021-02-22,1520,T,98,6.0NRT,299.7,76.2,D
5.625,-71.739,325.3,1,1,2021-02-22,1520,T,35,6.0NRT,297.4,13.8,D
5.472,-71.204,329.5,1.1,1,2021-02-22,1520,T,79,6.0NRT,299.9,18.1,D
4.968,-68.471,322.5,1.5,1.2,2021-02-22,1520,T,37,6.0NRT,300.3,19.1,D
4.898,-68.231,316.3,1.6,1.2,2021-02-22,1520,T,40,6.0NRT,293.5,10,D
5.11,-69.675,332.6,1.2,1.1,2021-02-22,1520,T,79,6.0NRT,304.5,24,D
5.108,-69.664,324.9,1.2,1.1,2021-02-22,1520,T,17,6.0NRT,304.2,11.3,D
5.104,-69.699,323.3,1.2,1.1,2021-02-22,1520,T,49,6.0NRT,303.1,8.9,D
4.836,-68.275,318,1.6,1.2,2021-02-22,1520,T,58,6.0NRT,299.9,17.9,D
4.866,-68.76,316.5,1.4,1.2,2021-02-22,1520,T,44,6.0NRT,295.3,10.4,D
4.976,-69.536,325.4,1.3,1.1,2021-02-22,1520,T,51,6.0NRT,299,16.1,D
5.05,-70.493,324,1.1,1.1,2021-02-22,1520,T,69,6.0NRT,303.2,11.3,D
5.049,-70.483,320.8,1.1,1.1,2021-02-22,1520,T,52,6.0NRT,302,7.3,D
4.803,-69.88,333.1,1.2,1.1,2021-02-22,1520,T,83,6.0NRT,303.8,25.8,D
4.792,-70.909,344.4,1.1,1,2021-02-22,1520,T,91,6.0NRT,300.9,45.9,D
4.791,-70.899,321.5,1.1,1,2021-02-22,1520,T,52,6.0NRT,300.1,9.2,D
4.382,-70.692,322.1,1.1,1.1,2021-02-22,1520,T,71,6.0NRT,300.9,10.5,D
4.091,-71.021,323,1.1,1,2021-02-22,1520,T,72,6.0NRT,302.6,9.2,D
4.008,-70.523,328.1,1.2,1.1,2021-02-22,1520,T,77,6.0NRT,302.2,18,D
3.977,-70.379,330.4,1.2,1.1,2021-02-22,1520,T,82,6.0NRT,299.3,21.9,D
4.055,-71.164,329.6,1.1,1,2021-02-22,1520,T,80,6.0NRT,302.7,17.3,D
4.04,-71.616,320.3,1,1,2021-02-22,1520,T,64,6.0NRT,300.9,5.7,D
3.94,-71.31,333.7,1.1,1,2021-02-22,1520,T,84,6.0NRT,301.9,24.1,D
3.931,-71.312,326.9,1.1,1,2021-02-22,1520,T,77,6.0NRT,300.4,13.7,D
3.715,-70.323,317.5,1.2,1.1,2021-02-22,1520,T,45,6.0NRT,301.4,10.8,D
3.817,-71.295,326.7,1.1,1,2021-02-22,1520,T,67,6.0NRT,304,11.6,D
3.778,-71.095,331.9,1.1,1,2021-02-22,1520,T,83,6.0NRT,302.4,20.6,D
3.777,-71.085,332.8,1.1,1,2021-02-22,1520,T,84,6.0NRT,302.4,22,D
3.844,-71.788,331,1,1,2021-02-22,1520,T,81,6.0NRT,301.9,18.6,D
3.835,-71.786,325.5,1,1,2021-02-22,1520,T,75,6.0NRT,303,11.7,D
3.834,-71.777,344,1,1,2021-02-22,1520,T,91,6.0NRT,302.2,39.7,D
3.825,-71.778,334.3,1,1,2021-02-22,1520,T,84,6.0NRT,301.3,23.6,D
3.688,-70.984,320.3,1.1,1,2021-02-22,1520,T,69,6.0NRT,302.3,13.9,D
3.659,-71.168,315.4,1.1,1,2021-02-22,1520,T,36,6.0NRT,298.3,6.2,D
3.671,-71.675,326.7,1,1,2021-02-22,1520,T,77,6.0NRT,302.4,12.4,D
3.53,-71.651,335.7,1,1,2021-02-22,1520,T,84,6.0NRT,304,24.3,D
3.499,-71.693,325.6,1,1,2021-02-22,1520,T,77,6.0NRT,301.8,9,D
3.407,-71.444,323,1.1,1,2021-02-22,1520,T,64,6.0NRT,297.8,13.6,D
3.423,-71.615,348.5,1.1,1,2021-02-22,1520,T,94,6.0NRT,298.5,54.1,D
3.422,-71.606,320.9,1.1,1,2021-02-22,1520,T,50,6.0NRT,297.7,10,D
3.414,-71.616,347.1,1.1,1,2021-02-22,1520,T,93,6.0NRT,300,51.9,D
3.412,-71.607,322.6,1.1,1,2021-02-22,1520,T,52,6.0NRT,299.7,12.2,D
3.315,-71.694,318.9,1,1,2021-02-22,1520,T,43,6.0NRT,301,8.9,D
3.222,-71.694,315.9,1,1,2021-02-22,1520,T,44,6.0NRT,297.9,7.6,D
3.206,-71.773,318.6,1,1,2021-02-22,1520,T,69,6.0NRT,296,11,D
3.214,-72.383,322.4,1,1,2021-02-22,1520,T,67,6.0NRT,294.8,10.5,D
3.104,-71.708,315,1.1,1,2021-02-22,1520,T,59,6.0NRT,295,7.2,D
2.797,-71.739,320.7,1.1,1,2021-02-22,1520,T,27,6.0NRT,301.4,9.5,D
2.809,-72.133,340.2,1,1,2021-02-22,1520,T,90,6.0NRT,300.6,35.1,D
2.757,-72.156,322.3,1,1,2021-02-22,1520,T,50,6.0NRT,302.5,8.9,D
2.699,-72.76,318.4,1,1,2021-02-22,1520,T,0,6.0NRT,296.4,8.7,D
2.697,-72.751,316.7,1,1,2021-02-22,1520,T,33,6.0NRT,294.6,6.4,D
2.513,-72.441,326.2,1,1,2021-02-22,1520,T,79,6.0NRT,296.3,16.4,D
2.367,-72.385,322.5,1,1,2021-02-22,1520,T,75,6.0NRT,295.2,13.8,D
2.365,-72.376,314.4,1,1,2021-02-22,1520,T,61,6.0NRT,294.5,6.6,D
2.4,-73.045,317.7,1,1,2021-02-22,1520,T,60,6.0NRT,296.1,8.7,D
2.242,-72.351,319.5,1,1,2021-02-22,1520,T,70,6.0NRT,301.1,10.1,D
2.236,-72.5,354.8,1,1,2021-02-22,1520,T,97,6.0NRT,299,65.4,D
2.193,-72.33,319,1,1,2021-02-22,1520,T,69,6.0NRT,295.7,9.6,D
2.251,-72.916,318.4,1,1,2021-02-22,1520,T,67,6.0NRT,298.9,8,D
2.124,-72.365,316.7,1,1,2021-02-22,1520,T,37,6.0NRT,297.2,7,D
2.158,-72.719,315.5,1,1,2021-02-22,1520,T,63,6.0NRT,297.4,5.5,D
2.08,-72.562,331.4,1,1,2021-02-22,1520,T,84,6.0NRT,300.3,21.5,D
2.078,-72.553,317,1,1,2021-02-22,1520,T,59,6.0NRT,298,5.4,D
2.028,-72.523,325.8,1,1,2021-02-22,1520,T,79,6.0NRT,296.6,15.6,D
2.026,-72.514,319.6,1,1,2021-02-22,1520,T,71,6.0NRT,297.3,9.5,D
2.087,-73.051,316.8,1,1,2021-02-22,1520,T,42,6.0NRT,295,7.1,D
2.086,-73.042,329.3,1,1,2021-02-22,1520,T,82,6.0NRT,298.2,20.5,D
1.96,-72.811,318.1,1,1,2021-02-22,1520,T,69,6.0NRT,296.8,9,D
1.919,-72.533,319,1,1,2021-02-22,1520,T,46,6.0NRT,298.8,9.2,D
1.851,-72.57,315.4,1,1,2021-02-22,1520,T,61,6.0NRT,297.1,6.2,D
1.654,-74.236,324.6,1,1,2021-02-22,1520,T,77,6.0NRT,301.5,12.4,D
1.652,-74.227,320.6,1,1,2021-02-22,1520,T,68,6.0NRT,300.2,8.3,D
1.265,-71.67,313.5,1.1,1,2021-02-22,1520,T,63,6.0NRT,298.2,7.5,D
1.584,-73.951,334.4,1,1,2021-02-22,1520,T,86,6.0NRT,300.3,27,D
1.583,-73.942,319.4,1,1,2021-02-22,1520,T,70,6.0NRT,299.8,9.3,D
1.565,-74.135,328.4,1,1,2021-02-22,1520,T,81,6.0NRT,299.6,19,D
1.499,-73.997,316.2,1,1,2021-02-22,1520,T,46,6.0NRT,297.9,7.2,D
1.474,-73.952,327.8,1,1,2021-02-22,1520,T,80,6.0NRT,301.2,17.4,D
1.472,-73.943,335.7,1,1,2021-02-22,1520,T,87,6.0NRT,300,28,D
1.465,-73.953,335,1,1,2021-02-22,1520,T,86,6.0NRT,300.4,26.4,D
1.463,-73.944,361.9,1,1,2021-02-22,1520,T,100,6.0NRT,301.1,83,D
1.434,-73.93,322.9,1,1,2021-02-22,1520,T,75,6.0NRT,299.4,10.8,D
1.432,-73.921,319.5,1,1,2021-02-22,1520,T,46,6.0NRT,299,7.3,D
1.506,-74.484,348.8,1,1,2021-02-22,1520,T,94,6.0NRT,299.4,51.8,D
1.505,-74.475,368.7,1,1,2021-02-22,1520,T,100,6.0NRT,300.3,106.5,D
1.393,-74.404,321.1,1,1,2021-02-22,1520,T,40,6.0NRT,298.6,7.9,D
1.304,-74.488,320.3,1,1,2021-02-22,1520,T,63,6.0NRT,300.4,9.7,D
1.087,-74.388,318.5,1,1,2021-02-22,1520,T,68,6.0NRT,298.6,9.4,D
1.062,-74.345,315.1,1,1,2021-02-22,1520,T,33,6.0NRT,294,6,D
1.061,-74.336,320.1,1,1,2021-02-22,1520,T,67,6.0NRT,296,11.3,D
1.041,-74.395,318.9,1,1,2021-02-22,1520,T,47,6.0NRT,298.4,9,D
1.029,-74.807,323.1,1,1,2021-02-22,1520,T,75,6.0NRT,299.2,11.7,D
0.787,-74.797,314.7,1,1,2021-02-22,1520,T,59,6.0NRT,296.2,6.4,D
0.78,-74.75,323,1,1,2021-02-22,1520,T,75,6.0NRT,297.9,13.4,D
0.712,-74.285,321.8,1,1,2021-02-22,1520,T,65,6.0NRT,297.6,11.7,D
0.421,-74.124,316.6,1,1,2021-02-22,1520,T,34,6.0NRT,296.2,6.9,D
-42.532,-70.251,312.2,4.4,1.9,2021-02-22,1535,T,49,6.0NRT,292.9,66,D
22.797,86.211,304.4,1.2,1.1,2021-02-22,1620,T,60,6.0NRT,292.8,6.9,N
23.782,86.39,309,1.1,1.1,2021-02-22,1620,T,69,6.0NRT,292.4,9.8,N
1.712,101.235,315.1,2.8,1.6,2021-02-22,1610,T,91,6.0NRT,292.5,59.8,N
11.123,98.821,307.2,2.5,1.5,2021-02-22,1615,T,52,6.0NRT,292.8,28.3,N
11.115,98.814,305.4,2.5,1.5,2021-02-22,1615,T,29,6.0NRT,292.7,24.6,N
11.85,99.048,321.4,2.7,1.6,2021-02-22,1615,T,100,6.0NRT,292.8,81.7,N
11.854,99.041,316.1,2.7,1.6,2021-02-22,1615,T,90,6.0NRT,292.3,60.8,N
14.789,99.086,304.4,3,1.7,2021-02-22,1615,T,11,6.0NRT,292.7,23.5,N
14.791,99.104,303.5,3,1.7,2021-02-22,1615,T,55,6.0NRT,292.2,25,N
18.638,95.02,309,1.7,1.3,2021-02-22,1615,T,76,6.0NRT,293,16.7,N
19.038,97.445,304.7,2.6,1.6,2021-02-22,1615,T,61,6.0NRT,291.8,22.5,N
18.89,94.837,308.2,1.7,1.3,2021-02-22,1615,T,74,6.0NRT,293.8,13.7,N
20.795,85.253,304,1.4,1.2,2021-02-22,1615,T,53,6.0NRT,293.1,9.6,N
20.957,85.182,309.9,1.4,1.2,2021-02-22,1615,T,61,6.0NRT,295.5,14.5,N
20.965,85.166,309.6,1.4,1.2,2021-02-22,1615,T,52,6.0NRT,294.4,13.3,N
21.074,85.035,304.3,1.5,1.2,2021-02-22,1615,T,59,6.0NRT,293.2,11.3,N
30.312,-99.61,318.2,2.5,1.5,2021-02-22,1655,T,77,6.0NRT,292,54.3,D
30.309,-99.585,306.5,2.5,1.5,2021-02-22,1655,T,52,6.0NRT,291.9,20.6,D
30.282,-99.587,311.5,2.5,1.5,2021-02-22,1655,T,59,6.0NRT,292.1,31.6,D
30.302,-99.592,313.6,2.5,1.5,2021-02-22,1655,T,30,6.0NRT,291.9,35.5,D
30.288,-99.593,307.8,2.5,1.5,2021-02-22,1655,T,30,6.0NRT,292.3,22.3,D
29.638,-95.927,361.1,1.4,1.2,2021-02-22,1655,T,100,6.0NRT,297.8,137.7,D
29.637,-95.912,327.2,1.4,1.2,2021-02-22,1655,T,83,6.0NRT,294.7,34.2,D
29.671,-96.307,319.1,1.5,1.2,2021-02-22,1655,T,76,6.0NRT,294.3,24.8,D
29.628,-95.928,322.7,1.4,1.2,2021-02-22,1655,T,80,6.0NRT,294.4,28.6,D
29.626,-95.914,310.3,1.4,1.2,2021-02-22,1655,T,64,6.0NRT,294.4,10.8,D
26.906,-81.673,312.5,3.9,1.8,2021-02-22,1655,T,55,6.0NRT,296,49,D
26.898,-81.635,314.8,3.9,1.8,2021-02-22,1655,T,62,6.0NRT,295.1,61.2,D
26.892,-81.641,311.4,3.9,1.8,2021-02-22,1655,T,48,6.0NRT,294.9,44.3,D
26.854,-81.851,331.5,3.8,1.8,2021-02-22,1655,T,84,6.0NRT,295.4,182.6,D
26.846,-81.814,312.5,3.8,1.8,2021-02-22,1655,T,54,6.0NRT,294.7,47.6,D
26.848,-81.859,325.7,3.8,1.8,2021-02-22,1655,T,79,6.0NRT,295.5,137.5,D
26.84,-81.822,318.7,3.8,1.8,2021-02-22,1655,T,70,6.0NRT,295.1,89.3,D
29.311,-96.645,329.8,1.5,1.2,2021-02-22,1655,T,85,6.0NRT,295.9,46.9,D
29.31,-96.63,311.9,1.5,1.2,2021-02-22,1655,T,64,6.0NRT,294.8,14.1,D
29.301,-96.647,316.1,1.5,1.2,2021-02-22,1655,T,73,6.0NRT,293.4,21,D
29.299,-96.631,304.7,1.5,1.2,2021-02-22,1655,T,33,6.0NRT,293.2,6.1,D
29.159,-97.555,309.8,1.7,1.3,2021-02-22,1655,T,62,6.0NRT,295.7,12.6,D
29.157,-97.538,307.1,1.7,1.3,2021-02-22,1655,T,53,6.0NRT,296,8,D
29.094,-98.17,317.6,1.9,1.3,2021-02-22,1655,T,74,6.0NRT,294.7,31.5,D
29.092,-98.15,320.7,1.9,1.3,2021-02-22,1655,T,78,6.0NRT,294.6,39,D
28.692,-96.013,314.4,1.4,1.2,2021-02-22,1655,T,58,6.0NRT,292,15.9,D
28.703,-96.528,306.6,1.5,1.2,2021-02-22,1655,T,41,6.0NRT,293.1,7.2,D
28.596,-96.874,311.8,1.5,1.2,2021-02-22,1655,T,64,6.0NRT,294.3,15,D
28.594,-96.858,309,1.5,1.2,2021-02-22,1655,T,56,6.0NRT,294.4,11,D
28.214,-98.093,310.2,1.8,1.3,2021-02-22,1655,T,55,6.0NRT,296,11.5,D
26.802,-97.766,324,1.7,1.3,2021-02-22,1655,T,75,6.0NRT,294.2,35.9,D
25.585,-99.937,312.2,2.3,1.5,2021-02-22,1655,T,59,6.0NRT,295.7,16.5,D
25.494,-99.932,314.8,2.3,1.5,2021-02-22,1655,T,66,6.0NRT,298.3,20.3,D
22.89,-98.765,314.1,1.7,1.3,2021-02-22,1655,T,57,6.0NRT,299.6,11.6,D
22.553,-99.23,317.4,1.8,1.3,2021-02-22,1655,T,65,6.0NRT,299.2,22.9,D
22.072,-98.39,317,1.6,1.2,2021-02-22,1655,T,25,6.0NRT,297.8,13.1,D
22.07,-98.381,321.1,1.6,1.2,2021-02-22,1655,T,74,6.0NRT,297.3,21.1,D
22.059,-98.383,329.8,1.6,1.2,2021-02-22,1655,T,83,6.0NRT,296.1,39.8,D
20.504,-97.726,311.2,1.4,1.2,2021-02-22,1655,T,59,6.0NRT,296.5,9.3,D
20.422,-97.405,319.9,1.3,1.1,2021-02-22,1655,T,75,6.0NRT,296.4,18.9,D
20.42,-97.393,314.5,1.3,1.1,2021-02-22,1655,T,67,6.0NRT,295.9,12,D
19.397,-92.04,320.8,1.1,1.1,2021-02-22,1655,T,73,6.0NRT,293.6,17.8,D
20.58,-101.169,319.3,2.4,1.5,2021-02-22,1655,T,68,6.0NRT,302.8,25.8,D
18.64,-92.167,311,1.1,1.1,2021-02-22,1655,T,52,6.0NRT,295.8,6.8,D
19.205,-98.671,313.7,1.5,1.2,2021-02-22,1655,T,40,6.0NRT,292.9,18.7,D
18.861,-96.83,316.7,1.2,1.1,2021-02-22,1655,T,60,6.0NRT,292.5,10.7,D
18.185,-93.567,318.2,1,1,2021-02-22,1655,T,73,6.0NRT,294,11.3,D
17.696,-90.804,310.9,1.4,1.2,2021-02-22,1655,T,62,6.0NRT,296,8.3,D
17.686,-90.806,310.3,1.4,1.2,2021-02-22,1655,T,53,6.0NRT,296.6,7.6,D
17.911,-93.523,334,1,1,2021-02-22,1655,T,0,6.0NRT,286.9,32.1,D
17.265,-90.248,314.5,1.5,1.2,2021-02-22,1655,T,69,6.0NRT,289.3,17.8,D
17.174,-92.331,307.8,1.1,1.1,2021-02-22,1655,T,58,6.0NRT,295.2,6.1,D
16.619,-90.379,312.8,1.5,1.2,2021-02-22,1655,T,51,6.0NRT,297.1,10.5,D
16.822,-92.752,311.3,1.1,1,2021-02-22,1655,T,68,6.0NRT,291.5,9.9,D
16.821,-92.742,305.7,1.1,1.1,2021-02-22,1655,T,42,6.0NRT,290.8,5.1,D
16.658,-93.003,321.2,1.1,1,2021-02-22,1655,T,78,6.0NRT,301.5,8.3,D
16.437,-93.059,319.4,1.1,1,2021-02-22,1655,T,43,6.0NRT,298.1,9.9,D
16.42,-93.072,324.7,1.1,1,2021-02-22,1655,T,79,6.0NRT,298.2,16.1,D
16.419,-93.062,334.6,1.1,1,2021-02-22,1655,T,87,6.0NRT,298.8,29.9,D
16.653,-96.002,324.1,1,1,2021-02-22,1655,T,74,6.0NRT,307.9,9.1,D
15.768,-91.683,309,1.3,1.1,2021-02-22,1655,T,59,6.0NRT,294.7,8.3,D
14.994,-92.164,313.3,1.2,1.1,2021-02-22,1655,T,64,6.0NRT,297.3,9.5,D
14.368,-90.589,318.6,1.6,1.3,2021-02-22,1655,T,0,6.0NRT,296.5,21.7,D
14.43,-91.59,322.9,1.4,1.2,2021-02-22,1655,T,72,6.0NRT,302.9,14.6,D
14.428,-91.577,322.6,1.4,1.2,2021-02-22,1655,T,70,6.0NRT,300.8,14.4,D
14.371,-91.363,312.6,1.4,1.2,2021-02-22,1655,T,55,6.0NRT,275.5,17.2,D
14.333,-91.429,320.2,1.4,1.2,2021-02-22,1655,T,57,6.0NRT,302.1,15.8,D
14.287,-91.715,323.6,1.4,1.2,2021-02-22,1655,T,68,6.0NRT,304.9,13.8,D
14.285,-91.703,326.5,1.4,1.2,2021-02-22,1655,T,75,6.0NRT,305.3,18.1,D
13.971,-91.043,327.7,1.5,1.2,2021-02-22,1655,T,80,6.0NRT,301.8,32.4,D
13.964,-91.001,318.8,1.5,1.2,2021-02-22,1655,T,42,6.0NRT,299.6,14.6,D
38.902,-90.959,305.1,1.1,1,2021-02-22,1650,T,61,6.0NRT,274.4,11.5,D
36.675,-94.353,307.4,1.4,1.2,2021-02-22,1650,T,65,6.0NRT,281.9,16.2,D
33.441,-88.569,300.1,1.1,1,2021-02-22,1650,T,29,6.0NRT,289.1,4.4,D
32.571,-97.78,304.9,2,1.4,2021-02-22,1650,T,55,6.0NRT,292.4,10.8,D
32.376,-97.773,305.8,2,1.4,2021-02-22,1650,T,57,6.0NRT,293.1,11.9,D
32.637,-102.03,312.1,3.8,1.8,2021-02-22,1650,T,68,6.0NRT,293.6,42.6,D
32.263,-97.971,304.9,2,1.4,2021-02-22,1650,T,53,6.0NRT,292.2,11.6,D
30.977,-89.757,321.8,1.1,1,2021-02-22,1650,T,81,6.0NRT,291.8,21,D
29.627,-82.561,307.1,2.9,1.6,2021-02-22,1650,T,59,6.0NRT,292,20.3,D
30.821,-90.413,301.4,1,1,2021-02-22,1650,T,45,6.0NRT,291.2,3,D
29.381,-82.921,307,2.8,1.6,2021-02-22,1650,T,58,6.0NRT,292.2,20.8,D
29.378,-82.929,306.3,2.8,1.6,2021-02-22,1650,T,51,6.0NRT,292.3,19.1,D
31.456,-96.145,305.7,1.5,1.2,2021-02-22,1650,T,61,6.0NRT,292.3,8.8,D
31.455,-96.13,312.1,1.5,1.2,2021-02-22,1650,T,71,6.0NRT,292.9,16.7,D
31.18,-98.596,306.2,2.2,1.4,2021-02-22,1650,T,53,6.0NRT,293.5,14.6,D
31.181,-98.602,308.1,2.2,1.4,2021-02-22,1650,T,62,6.0NRT,293.7,19.1,D
28.55,-81.973,310.7,3.4,1.7,2021-02-22,1650,T,27,6.0NRT,289.4,37.9,D
28.535,-81.978,338.2,3.4,1.7,2021-02-22,1650,T,89,6.0NRT,291.1,220.2,D
